Região - Sigla;Estado - Sigla;Município;Revenda;Instalação - Código;Produto;Data da Coleta;Valor de Compra;Valor de Venda;Unidade de Medida;Bandeira
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.;35614;DIESEL S10;29/03/2018;2.977;3.349;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO M C RIO PRETO LTDA - ME;35644;DIESEL S10;29/03/2018;;3.099;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MERCADÃO RIO PRETO LTDA.;35602;DIESEL S10;29/03/2018;;3.497;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PACOCAO KM 52 LTDA;191084;DIESEL S10;29/03/2018;;3.159;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PORCINO LTDA;35715;DIESEL S10;29/03/2018;;3.479;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO POTI LTDA;35717;DIESEL S10;29/03/2018;;3.407;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO SALOME LTDA.;35732;DIESEL S10;29/03/2018;;3.397;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;CURVA DA GALINHA AUTO POSTO LTDA;35736;DIESEL S10;29/03/2018;;3.259;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;FORTUNATO & ZAFANI LTDA;35655;DIESEL S10;29/03/2018;;3.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;PETRO BADY COMERCIO DE COMBUSTIVEIS LTDA;35652;DIESEL S10;29/03/2018;;3.497;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - JAYA LTDA;35751;DIESEL S10;29/03/2018;2.988;3.299;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - STAR ALLIANCE LTDA;35624;DIESEL S10;29/03/2018;;3.299;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI PRAKASH LTDA;35626;DIESEL S10;29/03/2018;2.969;3.299;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO JACARANDA - RIO PRETO LTDA;35662;DIESEL S10;29/03/2018;;3.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;VITORIA COMERCIO DE DERIVADOS DE PETROLEO LTDA.;35701;DIESEL S10;29/03/2018;;3.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CECAP LTDA;35722;DIESEL S10;04/04/2018;;3.499;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;DIESEL S10;04/04/2018;;3.349;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FLORIDO - RIO PRETO LTDA.;35603;DIESEL S10;04/04/2018;;3.447;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO GENERAL LTDA;35784;DIESEL S10;04/04/2018;;3.497;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MEDIANI PIRES LTDA;35761;DIESEL S10;04/04/2018;;3.495;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;DIESEL S10;04/04/2018;3.1624;3.499;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;DIESEL S10;04/04/2018;;3.259;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ZAFANI RIO PRETO LTDA;35757;DIESEL S10;04/04/2018;;3.379;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;DIESEL S10;04/04/2018;;3.259;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;DIESEL S10;04/04/2018;3.1536;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;DIESEL S10;04/04/2018;;3.349;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI 10 - RIO PRETO LTDA;35682;DIESEL S10;04/04/2018;;3.349;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;DIESEL S10;04/04/2018;;3.259;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAIPU BASSITT LTDA;35666;DIESEL S10;11/04/2018;3.194;3.299;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;VITORIA COMERCIO DE DERIVADOS DE PETROLEO LTDA.;35701;DIESEL S10;11/04/2018;3.1185;3.399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ANDORINHAS RIO PRETO LTDA;35707;DIESEL S10;12/04/2018;;3.399;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DO IPE - RIO PRETO LTDA;35604;DIESEL S10;12/04/2018;;3.249;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ESTORIL RIO PRETO LTDA;35657;DIESEL S10;12/04/2018;;3.349;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO H. P. RIO PRETO EIRELI;35648;DIESEL S10;12/04/2018;;3.379;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.;35614;DIESEL S10;12/04/2018;3.099;3.379;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI LIBERTY LTDA.;35595;DIESEL S10;12/04/2018;3.087;3.349;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO M C RIO PRETO LTDA - ME;35644;DIESEL S10;12/04/2018;;3.499;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MERCADÃO RIO PRETO LTDA.;35602;DIESEL S10;12/04/2018;;3.497;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PACOCAO KM 52 LTDA;191084;DIESEL S10;12/04/2018;;3.269;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PORCINO LTDA;35715;DIESEL S10;12/04/2018;;3.479;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO SALOME LTDA.;35732;DIESEL S10;12/04/2018;;3.497;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;FORTUNATO & ZAFANI LTDA;35655;DIESEL S10;12/04/2018;;3.299;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;PETRO BADY COMERCIO DE COMBUSTIVEIS LTDA;35652;DIESEL S10;12/04/2018;;3.497;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - JAYA LTDA;35751;DIESEL S10;12/04/2018;3.013;3.349;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - STAR ALLIANCE LTDA;35624;DIESEL S10;12/04/2018;;3.329;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI PRAKASH LTDA;35626;DIESEL S10;12/04/2018;3.1;3.349;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO JACARANDA - RIO PRETO LTDA;35662;DIESEL S10;12/04/2018;;3.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;DIESEL S10;18/04/2018;;3.459;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CECAP LTDA;35722;DIESEL S10;18/04/2018;;3.597;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;DIESEL S10;18/04/2018;;3.349;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FENIX RIO PRETO LTDA;35608;DIESEL S10;18/04/2018;;3.597;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FLORIDO - RIO PRETO LTDA.;35603;DIESEL S10;18/04/2018;;3.447;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MEDIANI PIRES LTDA;35761;DIESEL S10;18/04/2018;3.3391;3.595;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PEROLA - RIO PRETO LTDA.;35636;DIESEL S10;18/04/2018;;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;DIESEL S10;18/04/2018;3.29;3.599;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;DIESEL S10;18/04/2018;;3.399;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;DIESEL S10;18/04/2018;;3.389;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;DIESEL S10;18/04/2018;3.214;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;DIESEL S10;18/04/2018;3.1933;3.639;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;DIESEL S10;18/04/2018;;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;DIESEL S10;18/04/2018;;3.559;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;DIESEL S10;18/04/2018;;3.389;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ROMANO MORGON ZANI & CIA LTDA;35705;DIESEL S10;18/04/2018;;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;DIESEL S10;25/04/2018;3.184;3.459;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FENIX RIO PRETO LTDA;35608;DIESEL S10;25/04/2018;;3.597;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FORTUNATO LTDA;35637;DIESEL S10;25/04/2018;;3.399;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO GENERAL LTDA;35784;DIESEL S10;25/04/2018;3.3725;3.597;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PEROLA - RIO PRETO LTDA.;35636;DIESEL S10;25/04/2018;3.251;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;DIESEL S10;25/04/2018;;3.399;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;DIESEL S10;25/04/2018;3.078;3.389;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;DIESEL S10;25/04/2018;;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;DIESEL S10;25/04/2018;3.2166;3.639;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;DIESEL S10;25/04/2018;;3.459;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - MARCOPOLO LTDA;35627;DIESEL S10;25/04/2018;;3.479;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO MONTE CARLO RIO PRETO LTDA;35633;DIESEL S10;25/04/2018;;3.479;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;DIESEL S10;25/04/2018;;3.559;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;DIESEL S10;25/04/2018;;3.389;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ROMANO MORGON ZANI & CIA LTDA;35705;DIESEL S10;25/04/2018;;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CECAP LTDA;35722;DIESEL S10;03/05/2018;;3.599;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;DIESEL S10;03/05/2018;3.164;3.389;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FLORIDO - RIO PRETO LTDA.;35603;DIESEL S10;03/05/2018;3.35;3.747;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO GENERAL LTDA;35784;DIESEL S10;03/05/2018;;3.697;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MEDIANI PIRES LTDA;35761;DIESEL S10;03/05/2018;3.3504;3.695;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;DIESEL S10;03/05/2018;3.308;3.599;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;DIESEL S10;03/05/2018;;3.499;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ZAFANI RIO PRETO LTDA;35757;DIESEL S10;03/05/2018;3.335;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;DIESEL S10;03/05/2018;;3.489;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;DIESEL S10;03/05/2018;;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;DIESEL S10;03/05/2018;;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI 10 - RIO PRETO LTDA;35682;DIESEL S10;03/05/2018;;3.499;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;DIESEL S10;03/05/2018;;3.659;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;DIESEL S10;03/05/2018;;3.389;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;DIESEL S10;10/05/2018;;3.599;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CECAP LTDA;35722;DIESEL S10;10/05/2018;;3.799;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;DIESEL S10;10/05/2018;;3.38;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO GENERAL LTDA;35784;DIESEL S10;10/05/2018;3.3725;3.697;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MEDIANI PIRES LTDA;35761;DIESEL S10;10/05/2018;;3.595;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PEROLA - RIO PRETO LTDA.;35636;DIESEL S10;10/05/2018;;3.579;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;DIESEL S10;10/05/2018;3.3509;3.699;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;DIESEL S10;10/05/2018;;3.489;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;DIESEL S10;10/05/2018;;3.599;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;DIESEL S10;10/05/2018;;3.629;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;DIESEL S10;10/05/2018;;3.579;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO MONTE CARLO RIO PRETO LTDA;35633;DIESEL S10;10/05/2018;;3.479;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;DIESEL S10;10/05/2018;3.1407;3.599;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;DIESEL S10;10/05/2018;;3.549;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ROMANO MORGON ZANI & CIA LTDA;35705;DIESEL S10;10/05/2018;;3.699;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CANAA RIO PRETO LTDA;35702;DIESEL S10;16/05/2018;;3.697;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DO IPE - RIO PRETO LTDA;35604;DIESEL S10;16/05/2018;3.3012;3.579;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ESTORIL RIO PRETO LTDA;35657;DIESEL S10;16/05/2018;;3.549;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO H. P. RIO PRETO EIRELI;35648;DIESEL S10;16/05/2018;;3.695;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAIPU BASSITT LTDA;35666;DIESEL S10;16/05/2018;3.442;3.559;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.;35614;DIESEL S10;16/05/2018;3.17;3.579;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO ITAMARATI LIBERTY LTDA.;35595;DIESEL S10;16/05/2018;;3.579;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO M C RIO PRETO LTDA - ME;35644;DIESEL S10;16/05/2018;;3.799;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MERCADÃO RIO PRETO LTDA.;35602;DIESEL S10;16/05/2018;;3.497;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PORCINO LTDA;35715;DIESEL S10;16/05/2018;;3.759;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO POTI LTDA;35717;DIESEL S10;16/05/2018;3.4556;3.759;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO VILA AZUL - RIO PRETO LTDA.;35620;DIESEL S10;16/05/2018;;3.509;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CURVA DA GALINHA AUTO POSTO LTDA;35736;DIESEL S10;16/05/2018;;3.697;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;FORTUNATO & ZAFANI LTDA;35655;DIESEL S10;16/05/2018;;3.599;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;PETRO BADY COMERCIO DE COMBUSTIVEIS LTDA;35652;DIESEL S10;16/05/2018;;3.797;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - JAYA LTDA;35751;DIESEL S10;16/05/2018;3.18;3.579;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - STAR ALLIANCE LTDA;35624;DIESEL S10;16/05/2018;;3.579;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI PRAKASH LTDA;35626;DIESEL S10;16/05/2018;3.11;3.639;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO JACARANDA - RIO PRETO LTDA;35662;DIESEL S10;16/05/2018;;3.199;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;DIESEL S10;24/05/2018;;3.899;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CECAP LTDA;35722;DIESEL S10;24/05/2018;;3.897;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;DIESEL S10;24/05/2018;;3.779;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MEDIANI PIRES LTDA;35761;DIESEL S10;24/05/2018;;3.999;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MERCADÃO RIO PRETO LTDA.;35602;DIESEL S10;24/05/2018;;4.277;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PEROLA - RIO PRETO LTDA.;35636;DIESEL S10;24/05/2018;;3.799;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;DIESEL S10;24/05/2018;3.591;3.899;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA;35621;DIESEL S10;24/05/2018;;3.759;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;DIESEL S10;24/05/2018;;3.799;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;DIESEL S10;24/05/2018;;3.759;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;DIESEL S10;24/05/2018;;3.799;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO MONTE CARLO RIO PRETO LTDA;35633;DIESEL S10;24/05/2018;;3.899;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;DIESEL S10;24/05/2018;;3.799;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ROMANO MORGON ZANI & CIA LTDA;35705;DIESEL S10;24/05/2018;3.524;3.899;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DORADAO RIO PRETO LTDA;35632;DIESEL S10;31/05/2018;;3.779;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MEDIANI PIRES LTDA;35761;DIESEL S10;31/05/2018;;3.999;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;ROMANO MORGON ZANI & CIA LTDA;35705;DIESEL S10;31/05/2018;;3.899;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.;202301;DIESEL S10;06/06/2018;3.04;3.439;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO CECAP LTDA;35722;DIESEL S10;06/06/2018;;3.897;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO FLORIDO - RIO PRETO LTDA.;35603;DIESEL S10;06/06/2018;;3.92;R$ / litro;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO MEDIANI PIRES LTDA;35761;DIESEL S10;06/06/2018;3.171;3.695;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PEROLA - RIO PRETO LTDA.;35636;DIESEL S10;06/06/2018;;3.589;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO PRIMAVERA MURCHID LTDA.;35609;DIESEL S10;06/06/2018;3.113;3.699;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;CHAPADI - AUTO POSTO LTDA;35766;DIESEL S10;06/06/2018;;3.359;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;ECO POSTO AEROPORTO - EIRELI;35642;DIESEL S10;06/06/2018;;3.439;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;MARTINELI AUTO POSTO LTDA;35731;DIESEL S10;06/06/2018;3.0578;3.299;R$ / litro;RAIZEN
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - ANANDA LTDA;35599;DIESEL S10;06/06/2018;;3.339;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO MONTE CARLO RIO PRETO LTDA;35633;DIESEL S10;06/06/2018;2.9633;3.349;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SE;SP;SAO JOSE DO RIO PRETO;POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.;164533;DIESEL S10;06/06/2018;;3.499;R$ / litro;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;R PORCINI & CIA LTDA;35694;DIESEL S10;06/06/2018;;3.389;R$ / litro;BRANCA
