Região - Sigla	Estado - Sigla	Município	Revenda	Produto	Data da Coleta	Valor de Compra	Valor de Venda	Unidade de Medida	Bandeira
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	DIESEL	20/03/2018		3,299	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	PERES & PERES LTDA	DIESEL	20/03/2018		3,349	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANAHATA LTDA.	DIESEL	20/03/2018	2,817	3,15	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	DIESEL	20/03/2018	2,905	3,119	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - MARCOPOLO LTDA	DIESEL	20/03/2018		3,159	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI MATEC LTDA	DIESEL	20/03/2018		3,099	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI VISAO FUTURO LTDA	DIESEL	20/03/2018		3,099	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO MONTE CARLO RIO PRETO LTDA	DIESEL	20/03/2018	2,7888	3,179	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.	DIESEL	20/03/2018	2,781	3,099	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	DIESEL	20/03/2018		3,159	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ROMANO MORGON ZANI & CIA LTDA	DIESEL	20/03/2018		3,249	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DO IPE - RIO PRETO LTDA	DIESEL	29/03/2018		3,099	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAIPU BASSITT LTDA	DIESEL	29/03/2018	2,951	3,199	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.	DIESEL	29/03/2018	2,773	3,259	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO NARANJÃO LTDA.	DIESEL	29/03/2018		3,299	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PACOCAO KM 52 LTDA	DIESEL	29/03/2018		3,059	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PORCINO LTDA	DIESEL	29/03/2018		3,379	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO POTI LTDA	DIESEL	29/03/2018		3,375	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	BIAL AUTO POSTO LTDA	DIESEL	29/03/2018		3,299	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	FORTUNATO & ZAFANI LTDA	DIESEL	29/03/2018		3,099	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	IRMAOS PORCINI - RIO PRETO LTDA	DIESEL	29/03/2018		3,159	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI  JAYA LTDA	DIESEL	29/03/2018	2,868	3,199	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - YANTRA LTDA	DIESEL	29/03/2018	2,773	3,199	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO JACARANDA - RIO PRETO LTDA	DIESEL	29/03/2018		3,099	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	VITÓRIA COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.	DIESEL	29/03/2018		3,299	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	A P PALACE LTDA	DIESEL	04/04/2018		3,099	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DORADAO RIO PRETO LTDA	DIESEL	04/04/2018		3,249	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ELDORADO RIO PRETO LTDA	DIESEL	04/04/2018		3,199	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FORTUNATO LTDA	DIESEL	04/04/2018		3,199	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA	DIESEL	04/04/2018	2,868	3,199	R$ / litro	ALE COMBUSTÍVEIS
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	DIESEL	04/04/2018	3,062	3,399	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	DIESEL	04/04/2018		3,199	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ZAFANI RIO PRETO LTDA	DIESEL	04/04/2018		3,288	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	DIESEL	04/04/2018		3,159	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	DIESEL	04/04/2018	3,0909	3,399	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	DIESEL	04/04/2018		3,249	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI MATEC LTDA	DIESEL	04/04/2018	2,867	3,199	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI VISAO FUTURO LTDA	DIESEL	04/04/2018		3,199	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO SAO DOMINGOS RIO PRETO LTDA	DIESEL	04/04/2018		3,249	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	DIESEL	04/04/2018		3,159	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAIPU BASSITT LTDA	DIESEL	11/04/2018	3,0768	3,199	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	VITÓRIA COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.	DIESEL	11/04/2018	3,0284	3,299	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DO IPE - RIO PRETO LTDA	DIESEL	12/04/2018		3,149	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.	DIESEL	12/04/2018	2,894	3,279	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO NARANJÃO LTDA.	DIESEL	12/04/2018		3,299	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PACOCAO KM 52 LTDA	DIESEL	12/04/2018		3,159	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PORCINO LTDA	DIESEL	12/04/2018		3,379	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO SALOME LTDA	DIESEL	12/04/2018		3,497	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	BIAL AUTO POSTO LTDA	DIESEL	12/04/2018		3,299	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	FORTUNATO & ZAFANI LTDA	DIESEL	12/04/2018		3,199	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	IRMAOS PORCINI - RIO PRETO LTDA	DIESEL	12/04/2018		3,229	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI  JAYA LTDA	DIESEL	12/04/2018	2,938	3,199	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - YANTRA LTDA	DIESEL	12/04/2018	2,894	3,249	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO JACARANDA - RIO PRETO LTDA	DIESEL	12/04/2018		3,099	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	A P PALACE LTDA	DIESEL	18/04/2018	3,0184	3,199	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.	DIESEL	18/04/2018		3,359	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DORADAO RIO PRETO LTDA	DIESEL	18/04/2018		3,249	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ELDORADO RIO PRETO LTDA	DIESEL	18/04/2018		3,349	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FORTUNATO LTDA	DIESEL	18/04/2018		3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA	DIESEL	18/04/2018		3,199	R$ / litro	ALE COMBUSTÍVEIS
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	DIESEL	18/04/2018	3,15	3,499	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	DIESEL	18/04/2018		3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	DIESEL	18/04/2018		3,289	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	DIESEL	18/04/2018	3,1528	3,399	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	MARTINELI AUTO POSTO LTDA	DIESEL	18/04/2018	3,0928	3,539	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	DIESEL	18/04/2018		3,459	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI MATEC LTDA	DIESEL	18/04/2018	2,938	3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI VISAO FUTURO LTDA	DIESEL	18/04/2018	2,918	3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.	DIESEL	18/04/2018		3,459	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	DIESEL	18/04/2018		3,289	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ROMANO MORGON ZANI & CIA LTDA	DIESEL	18/04/2018		3,299	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	A P PALACE LTDA	DIESEL	25/04/2018	3,0485	3,259	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.	DIESEL	25/04/2018	3,121	3,359	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ELDORADO RIO PRETO LTDA	DIESEL	25/04/2018		3,349	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FORTUNATO LTDA	DIESEL	25/04/2018		3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA	DIESEL	25/04/2018		3,199	R$ / litro	ALE COMBUSTÍVEIS
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	DIESEL	25/04/2018		3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	DIESEL	25/04/2018	3,004	3,289	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	DIESEL	25/04/2018		3,399	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP	DIESEL	25/04/2018		3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	MARTINELI AUTO POSTO LTDA	DIESEL	25/04/2018	3,1161	3,539	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANAHATA LTDA.	DIESEL	25/04/2018	3,062	3,359	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	DIESEL	25/04/2018		3,359	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - MARCOPOLO LTDA	DIESEL	25/04/2018		3,379	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI MATEC LTDA	DIESEL	25/04/2018		3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI VISAO FUTURO LTDA	DIESEL	25/04/2018		3,219	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO MONTE CARLO RIO PRETO LTDA	DIESEL	25/04/2018		3,399	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.	DIESEL	25/04/2018		3,459	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	DIESEL	25/04/2018		3,289	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ROMANO MORGON ZANI & CIA LTDA	DIESEL	25/04/2018		3,399	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	A P PALACE LTDA	DIESEL	03/05/2018		3,329	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DORADAO RIO PRETO LTDA	DIESEL	03/05/2018	3,154	3,289	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ELDORADO RIO PRETO LTDA	DIESEL	03/05/2018		3,349	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FORTUNATO LTDA	DIESEL	03/05/2018		3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA	DIESEL	03/05/2018		3,299	R$ / litro	ALE COMBUSTÍVEIS
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	DIESEL	03/05/2018	3,264	3,499	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	DIESEL	03/05/2018		3,399	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ZAFANI RIO PRETO LTDA	DIESEL	03/05/2018	3,234	3,499	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	DIESEL	03/05/2018		3,389	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	DIESEL	03/05/2018		3,499	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	DIESEL	03/05/2018		3,399	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI MATEC LTDA	DIESEL	03/05/2018		3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI VISAO FUTURO LTDA	DIESEL	03/05/2018		3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.	DIESEL	03/05/2018		3,559	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO SAO DOMINGOS RIO PRETO LTDA	DIESEL	03/05/2018		3,399	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	DIESEL	03/05/2018		3,289	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	A P PALACE LTDA	DIESEL	10/05/2018	3,1326	3,429	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.	DIESEL	10/05/2018	3,274	3,499	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DORADAO RIO PRETO LTDA	DIESEL	10/05/2018		3,28	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ELDORADO RIO PRETO LTDA	DIESEL	10/05/2018		3,439	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FORTUNATO LTDA	DIESEL	10/05/2018		3,399	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA	DIESEL	10/05/2018		3,339	R$ / litro	ALE COMBUSTÍVEIS
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	DIESEL	10/05/2018	3,3009	3,599	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO VIP RIO PRETO LTDA	DIESEL	10/05/2018		3,399	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	DIESEL	10/05/2018		3,389	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	DIESEL	10/05/2018		3,499	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP	DIESEL	10/05/2018		3,599	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	MARTINELI AUTO POSTO LTDA	DIESEL	10/05/2018		3,429	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	DIESEL	10/05/2018		3,399	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI MATEC LTDA	DIESEL	10/05/2018		3,399	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO MONTE CARLO RIO PRETO LTDA	DIESEL	10/05/2018		3,399	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO PALESTRA COMBUSTIVEIS - RIO PRETO LTDA.	DIESEL	10/05/2018	3,089	3,499	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	DIESEL	10/05/2018		3,459	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ROMANO MORGON ZANI & CIA LTDA	DIESEL	10/05/2018		3,599	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DO IPE - RIO PRETO LTDA	DIESEL	16/05/2018	3,2369	3,479	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAIPU BASSITT LTDA	DIESEL	16/05/2018	3,179	3,459	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI - MITOCONDRIA LTDA.	DIESEL	16/05/2018	3,07	3,549	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO NARANJÃO LTDA.	DIESEL	16/05/2018		3,599	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PORCINO LTDA	DIESEL	16/05/2018		3,659	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO POTI LTDA	DIESEL	16/05/2018	3,3766	3,659	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	BIAL AUTO POSTO LTDA	DIESEL	16/05/2018		3,599	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	FORTUNATO & ZAFANI LTDA	DIESEL	16/05/2018		3,499	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	IRMAOS PORCINI - RIO PRETO LTDA	DIESEL	16/05/2018		3,489	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI  JAYA LTDA	DIESEL	16/05/2018	3,07	3,499	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - YANTRA LTDA	DIESEL	16/05/2018	3,24	3,549	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO JACARANDA - RIO PRETO LTDA	DIESEL	16/05/2018		3,099	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	A P PALACE LTDA	DIESEL	24/05/2018	3,1768	3,679	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.	DIESEL	24/05/2018		3,799	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO DORADAO RIO PRETO LTDA	DIESEL	24/05/2018		3,679	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ELDORADO RIO PRETO LTDA	DIESEL	24/05/2018		3,659	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FORTUNATO LTDA	DIESEL	24/05/2018		3,59	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO GENERAL LTDA	DIESEL	24/05/2018		4,027	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA	DIESEL	24/05/2018		3,659	R$ / litro	ALE COMBUSTÍVEIS
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	DIESEL	24/05/2018	3,5169	3,849	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	DIESEL	24/05/2018		3,659	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	DIESEL	24/05/2018		3,699	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	EFICAZ COMBUSTIVEIS DE RIO PRETO LTDA - EPP	DIESEL	24/05/2018		3,599	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	MARTINELI AUTO POSTO LTDA	DIESEL	24/05/2018		3,659	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI - ANANDA LTDA	DIESEL	24/05/2018		3,699	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI MATEC LTDA	DIESEL	24/05/2018		3,659	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI VISAO FUTURO LTDA	DIESEL	24/05/2018		3,659	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	POSTO MONTE CARLO RIO PRETO LTDA	DIESEL	24/05/2018		3,699	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	R PORCINI & CIA LTDA	DIESEL	24/05/2018		3,699	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ROMANO MORGON ZANI & CIA LTDA	DIESEL	24/05/2018	3,48	3,799	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ELDORADO RIO PRETO LTDA	DIESEL	31/05/2018		3,659	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	MARTINELI AUTO POSTO LTDA	DIESEL	31/05/2018		3,659	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	POSTO ITAMARATI VISAO FUTURO LTDA	DIESEL	31/05/2018		3,699	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ROMANO MORGON ZANI & CIA LTDA	DIESEL	31/05/2018		3,799	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	A P PALACE LTDA	DIESEL	06/06/2018		3,139	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO BEIRA DO RIO - RIO PRETO LTDA.	DIESEL	06/06/2018	2,9782	3,339	R$ / litro	IPIRANGA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ELDORADO RIO PRETO LTDA	DIESEL	06/06/2018		3,239	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO FORTUNATO LTDA	DIESEL	06/06/2018		3,599	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO ITAMARATI ABUNDÂNCIA LTDA	DIESEL	06/06/2018		3,239	R$ / litro	ALE COMBUSTÍVEIS
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO PRIMAVERA MURCHID LTDA.	DIESEL	06/06/2018	3,294	3,399	R$ / litro	RAIZEN
SE	SP	SAO JOSE DO RIO PRETO	AUTO POSTO RIO PIEDADE LTDA	DIESEL	06/06/2018		3,299	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	CHAPADI - AUTO POSTO LTDA	DIESEL	06/06/2018		3,259	R$ / litro	BRANCA
SE	SP	SAO JOSE DO RIO PRETO	ECO POSTO AEROPORTO LIMITADA	DIESEL	06/06/2018		3,339	R$ / litro	PETROBRAS DISTRIBUIDORA S.A.
